File,SWE_Sum_mm,,,Year,SWE Sum
20031105_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20031106_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20031107_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20031108_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20031109_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20031110_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20031111_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20031112_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20031113_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20031114_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20031115_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20031116_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20031117_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20031118_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20031119_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20031120_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20031121_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20031122_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20031123_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20031124_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20031125_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20031126_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20031127_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20031128_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20031129_northern_hemisphere_swe_0.25grid.nc,16,,,2003,0.117647059
20031130_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20031201_northern_hemisphere_swe_0.25grid.nc,478,,,2003,3.514705882
20031202_northern_hemisphere_swe_0.25grid.nc,728,,,2003,5.352941176
20031203_northern_hemisphere_swe_0.25grid.nc,1436,,,2003,10.55882353
20031204_northern_hemisphere_swe_0.25grid.nc,651,,,2003,4.786764706
20031205_northern_hemisphere_swe_0.25grid.nc,521,,,2003,3.830882353
20031206_northern_hemisphere_swe_0.25grid.nc,418,,,2003,3.073529412
20031207_northern_hemisphere_swe_0.25grid.nc,863,,,2003,6.345588235
20031208_northern_hemisphere_swe_0.25grid.nc,866,,,2003,6.367647059
20031209_northern_hemisphere_swe_0.25grid.nc,395,,,2003,2.904411765
20031210_northern_hemisphere_swe_0.25grid.nc,217,,,2003,1.595588235
20031211_northern_hemisphere_swe_0.25grid.nc,65,,,2003,0.477941176
20031212_northern_hemisphere_swe_0.25grid.nc,137,,,2003,1.007352941
20031213_northern_hemisphere_swe_0.25grid.nc,403,,,2003,2.963235294
20031214_northern_hemisphere_swe_0.25grid.nc,318,,,2003,2.338235294
20031215_northern_hemisphere_swe_0.25grid.nc,606,,,2003,4.455882353
20031216_northern_hemisphere_swe_0.25grid.nc,528,,,2003,3.882352941
20031217_northern_hemisphere_swe_0.25grid.nc,122,,,2003,0.897058824
20031218_northern_hemisphere_swe_0.25grid.nc,478,,,2003,3.514705882
20031219_northern_hemisphere_swe_0.25grid.nc,253,,,2003,1.860294118
20031220_northern_hemisphere_swe_0.25grid.nc,560,,,2003,4.117647059
20031221_northern_hemisphere_swe_0.25grid.nc,438,,,2003,3.220588235
20031222_northern_hemisphere_swe_0.25grid.nc,154,,,2003,1.132352941
20031223_northern_hemisphere_swe_0.25grid.nc,5,,,2003,0.036764706
20031224_northern_hemisphere_swe_0.25grid.nc,15,,,2003,0.110294118
20031225_northern_hemisphere_swe_0.25grid.nc,228,,,2003,1.676470588
20031227_northern_hemisphere_swe_0.25grid.nc,161,,,2003,1.183823529
20031228_northern_hemisphere_swe_0.25grid.nc,24,,,2003,0.176470588
20031229_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20031230_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20031231_northern_hemisphere_swe_0.25grid.nc,0,,,2003,0
20040101_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040102_northern_hemisphere_swe_0.25grid.nc,20,,,2004,0.147058824
20040103_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040104_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040105_northern_hemisphere_swe_0.25grid.nc,80,,,2004,0.588235294
20040106_northern_hemisphere_swe_0.25grid.nc,403,,,2004,2.963235294
20040107_northern_hemisphere_swe_0.25grid.nc,726,,,2004,5.338235294
20040108_northern_hemisphere_swe_0.25grid.nc,818,,,2004,6.014705882
20040109_northern_hemisphere_swe_0.25grid.nc,883,,,2004,6.492647059
20040110_northern_hemisphere_swe_0.25grid.nc,799,,,2004,5.875
20040112_northern_hemisphere_swe_0.25grid.nc,1201,,,2004,8.830882353
20040113_northern_hemisphere_swe_0.25grid.nc,1339,,,2004,9.845588235
20040114_northern_hemisphere_swe_0.25grid.nc,1396,,,2004,10.26470588
20040115_northern_hemisphere_swe_0.25grid.nc,2029,,,2004,14.91911765
20040116_northern_hemisphere_swe_0.25grid.nc,1960,,,2004,14.41176471
20040117_northern_hemisphere_swe_0.25grid.nc,1984,,,2004,14.58823529
20040118_northern_hemisphere_swe_0.25grid.nc,2229,,,2004,16.38970588
20040119_northern_hemisphere_swe_0.25grid.nc,2629,,,2004,19.33088235
20040120_northern_hemisphere_swe_0.25grid.nc,2965,,,2004,21.80147059
20040121_northern_hemisphere_swe_0.25grid.nc,3208,,,2004,23.58823529
20040122_northern_hemisphere_swe_0.25grid.nc,3655,,,2004,26.875
20040123_northern_hemisphere_swe_0.25grid.nc,3851,,,2004,28.31617647
20040124_northern_hemisphere_swe_0.25grid.nc,3702,,,2004,27.22058824
20040125_northern_hemisphere_swe_0.25grid.nc,3949,,,2004,29.03676471
20040126_northern_hemisphere_swe_0.25grid.nc,3562,,,2004,26.19117647
20040127_northern_hemisphere_swe_0.25grid.nc,3901,,,2004,28.68382353
20040128_northern_hemisphere_swe_0.25grid.nc,4922,,,2004,36.19117647
20040129_northern_hemisphere_swe_0.25grid.nc,5710,,,2004,41.98529412
20040130_northern_hemisphere_swe_0.25grid.nc,5926,,,2004,43.57352941
20040131_northern_hemisphere_swe_0.25grid.nc,5729,,,2004,42.125
20040201_northern_hemisphere_swe_0.25grid.nc,5770,,,2004,42.42647059
20040202_northern_hemisphere_swe_0.25grid.nc,5400,,,2004,39.70588235
20040203_northern_hemisphere_swe_0.25grid.nc,4788,,,2004,35.20588235
20040204_northern_hemisphere_swe_0.25grid.nc,5077,,,2004,37.33088235
20040205_northern_hemisphere_swe_0.25grid.nc,5467,,,2004,40.19852941
20040206_northern_hemisphere_swe_0.25grid.nc,4637,,,2004,34.09558824
20040207_northern_hemisphere_swe_0.25grid.nc,5816,,,2004,42.76470588
20040208_northern_hemisphere_swe_0.25grid.nc,5790,,,2004,42.57352941
20040209_northern_hemisphere_swe_0.25grid.nc,5128,,,2004,37.70588235
20040210_northern_hemisphere_swe_0.25grid.nc,4904,,,2004,36.05882353
20040211_northern_hemisphere_swe_0.25grid.nc,5605,,,2004,41.21323529
20040212_northern_hemisphere_swe_0.25grid.nc,5012,,,2004,36.85294118
20040213_northern_hemisphere_swe_0.25grid.nc,5437,,,2004,39.97794118
20040214_northern_hemisphere_swe_0.25grid.nc,5326,,,2004,39.16176471
20040215_northern_hemisphere_swe_0.25grid.nc,5448,,,2004,40.05882353
20040216_northern_hemisphere_swe_0.25grid.nc,5712,,,2004,42
20040217_northern_hemisphere_swe_0.25grid.nc,5386,,,2004,39.60294118
20040218_northern_hemisphere_swe_0.25grid.nc,5417,,,2004,39.83088235
20040220_northern_hemisphere_swe_0.25grid.nc,4172,,,2004,30.67647059
20040221_northern_hemisphere_swe_0.25grid.nc,4795,,,2004,35.25735294
20040222_northern_hemisphere_swe_0.25grid.nc,5533,,,2004,40.68382353
20040223_northern_hemisphere_swe_0.25grid.nc,5401,,,2004,39.71323529
20040224_northern_hemisphere_swe_0.25grid.nc,5587,,,2004,41.08088235
20040225_northern_hemisphere_swe_0.25grid.nc,4781,,,2004,35.15441176
20040226_northern_hemisphere_swe_0.25grid.nc,4607,,,2004,33.875
20040227_northern_hemisphere_swe_0.25grid.nc,4523,,,2004,33.25735294
20040228_northern_hemisphere_swe_0.25grid.nc,4558,,,2004,33.51470588
20040229_northern_hemisphere_swe_0.25grid.nc,3182,,,2004,23.39705882
20040301_northern_hemisphere_swe_0.25grid.nc,2538,,,2004,18.66176471
20040302_northern_hemisphere_swe_0.25grid.nc,1968,,,2004,14.47058824
20040303_northern_hemisphere_swe_0.25grid.nc,1404,,,2004,10.32352941
20040304_northern_hemisphere_swe_0.25grid.nc,1171,,,2004,8.610294118
20040305_northern_hemisphere_swe_0.25grid.nc,1066,,,2004,7.838235294
20040306_northern_hemisphere_swe_0.25grid.nc,524,,,2004,3.852941176
20040307_northern_hemisphere_swe_0.25grid.nc,663,,,2004,4.875
20040308_northern_hemisphere_swe_0.25grid.nc,945,,,2004,6.948529412
20040309_northern_hemisphere_swe_0.25grid.nc,961,,,2004,7.066176471
20040310_northern_hemisphere_swe_0.25grid.nc,1154,,,2004,8.485294118
20040311_northern_hemisphere_swe_0.25grid.nc,898,,,2004,6.602941176
20040312_northern_hemisphere_swe_0.25grid.nc,1220,,,2004,8.970588235
20040313_northern_hemisphere_swe_0.25grid.nc,962,,,2004,7.073529412
20040314_northern_hemisphere_swe_0.25grid.nc,597,,,2004,4.389705882
20040315_northern_hemisphere_swe_0.25grid.nc,913,,,2004,6.713235294
20040316_northern_hemisphere_swe_0.25grid.nc,1180,,,2004,8.676470588
20040317_northern_hemisphere_swe_0.25grid.nc,2274,,,2004,16.72058824
20040318_northern_hemisphere_swe_0.25grid.nc,2247,,,2004,16.52205882
20040319_northern_hemisphere_swe_0.25grid.nc,1423,,,2004,10.46323529
20040320_northern_hemisphere_swe_0.25grid.nc,921,,,2004,6.772058824
20040321_northern_hemisphere_swe_0.25grid.nc,1328,,,2004,9.764705882
20040322_northern_hemisphere_swe_0.25grid.nc,1150,,,2004,8.455882353
20040323_northern_hemisphere_swe_0.25grid.nc,736,,,2004,5.411764706
20040324_northern_hemisphere_swe_0.25grid.nc,772,,,2004,5.676470588
20040325_northern_hemisphere_swe_0.25grid.nc,395,,,2004,2.904411765
20040326_northern_hemisphere_swe_0.25grid.nc,249,,,2004,1.830882353
20040327_northern_hemisphere_swe_0.25grid.nc,50,,,2004,0.367647059
20040328_northern_hemisphere_swe_0.25grid.nc,2,,,2004,0.014705882
20040329_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040330_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040331_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040401_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040402_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040403_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040404_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040405_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040406_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040407_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040409_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040410_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040411_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040412_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040413_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040414_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040415_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040416_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040417_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040418_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040419_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040421_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040422_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040423_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040424_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040425_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040426_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040427_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040428_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040429_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040430_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040501_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040502_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040503_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040504_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040505_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040506_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040507_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040508_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040509_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040510_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040511_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040512_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040513_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040514_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040515_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040516_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040517_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040518_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040519_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040520_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040521_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20040522_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041010_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041011_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041012_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041013_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041014_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041015_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041016_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041020_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041021_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041022_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041023_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041024_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041025_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041026_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041027_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041028_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041029_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041030_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041031_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041101_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041102_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041103_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041104_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041105_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041106_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041107_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041108_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041109_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041110_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041111_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041112_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041113_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041114_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041115_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041116_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041117_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041118_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041119_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041120_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041121_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041122_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041123_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041124_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041125_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041126_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041127_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041128_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041129_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041130_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041201_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041202_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041203_northern_hemisphere_swe_0.25grid.nc,15,,,2004,0.110294118
20041204_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041205_northern_hemisphere_swe_0.25grid.nc,264,,,2004,1.941176471
20041206_northern_hemisphere_swe_0.25grid.nc,85,,,2004,0.625
20041207_northern_hemisphere_swe_0.25grid.nc,104,,,2004,0.764705882
20041208_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041209_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041210_northern_hemisphere_swe_0.25grid.nc,0,,,2004,0
20041211_northern_hemisphere_swe_0.25grid.nc,142,,,2004,1.044117647
20041212_northern_hemisphere_swe_0.25grid.nc,165,,,2004,1.213235294
20041213_northern_hemisphere_swe_0.25grid.nc,661,,,2004,4.860294118
20041214_northern_hemisphere_swe_0.25grid.nc,2108,,,2004,15.5
20041215_northern_hemisphere_swe_0.25grid.nc,2821,,,2004,20.74264706
20041216_northern_hemisphere_swe_0.25grid.nc,1076,,,2004,7.911764706
20041217_northern_hemisphere_swe_0.25grid.nc,1678,,,2004,12.33823529
20041218_northern_hemisphere_swe_0.25grid.nc,1039,,,2004,7.639705882
20041219_northern_hemisphere_swe_0.25grid.nc,1776,,,2004,13.05882353
20041220_northern_hemisphere_swe_0.25grid.nc,2104,,,2004,15.47058824
20041221_northern_hemisphere_swe_0.25grid.nc,1911,,,2004,14.05147059
20041222_northern_hemisphere_swe_0.25grid.nc,1917,,,2004,14.09558824
20041223_northern_hemisphere_swe_0.25grid.nc,2702,,,2004,19.86764706
20041224_northern_hemisphere_swe_0.25grid.nc,3039,,,2004,22.34558824
20041225_northern_hemisphere_swe_0.25grid.nc,3182,,,2004,23.39705882
20041226_northern_hemisphere_swe_0.25grid.nc,3391,,,2004,24.93382353
20041227_northern_hemisphere_swe_0.25grid.nc,3755,,,2004,27.61029412
20041228_northern_hemisphere_swe_0.25grid.nc,3919,,,2004,28.81617647
20041229_northern_hemisphere_swe_0.25grid.nc,2762,,,2004,20.30882353
20041230_northern_hemisphere_swe_0.25grid.nc,2398,,,2004,17.63235294
20041231_northern_hemisphere_swe_0.25grid.nc,1281,,,2004,9.419117647
20050101_northern_hemisphere_swe_0.25grid.nc,617,,,2005,4.536764706
20050102_northern_hemisphere_swe_0.25grid.nc,438,,,2005,3.220588235
20050103_northern_hemisphere_swe_0.25grid.nc,251,,,2005,1.845588235
20050104_northern_hemisphere_swe_0.25grid.nc,793,,,2005,5.830882353
20050105_northern_hemisphere_swe_0.25grid.nc,1005,,,2005,7.389705882
20050106_northern_hemisphere_swe_0.25grid.nc,1169,,,2005,8.595588235
20050107_northern_hemisphere_swe_0.25grid.nc,1171,,,2005,8.610294118
20050108_northern_hemisphere_swe_0.25grid.nc,1088,,,2005,8
20050109_northern_hemisphere_swe_0.25grid.nc,1124,,,2005,8.264705882
20050110_northern_hemisphere_swe_0.25grid.nc,1328,,,2005,9.764705882
20050111_northern_hemisphere_swe_0.25grid.nc,1582,,,2005,11.63235294
20050112_northern_hemisphere_swe_0.25grid.nc,799,,,2005,5.875
20050113_northern_hemisphere_swe_0.25grid.nc,285,,,2005,2.095588235
20050114_northern_hemisphere_swe_0.25grid.nc,725,,,2005,5.330882353
20050115_northern_hemisphere_swe_0.25grid.nc,622,,,2005,4.573529412
20050116_northern_hemisphere_swe_0.25grid.nc,706,,,2005,5.191176471
20050117_northern_hemisphere_swe_0.25grid.nc,1066,,,2005,7.838235294
20050118_northern_hemisphere_swe_0.25grid.nc,1407,,,2005,10.34558824
20050119_northern_hemisphere_swe_0.25grid.nc,1678,,,2005,12.33823529
20050120_northern_hemisphere_swe_0.25grid.nc,2216,,,2005,16.29411765
20050121_northern_hemisphere_swe_0.25grid.nc,2072,,,2005,15.23529412
20050122_northern_hemisphere_swe_0.25grid.nc,2007,,,2005,14.75735294
20050123_northern_hemisphere_swe_0.25grid.nc,2688,,,2005,19.76470588
20050124_northern_hemisphere_swe_0.25grid.nc,2606,,,2005,19.16176471
20050125_northern_hemisphere_swe_0.25grid.nc,2630,,,2005,19.33823529
20050126_northern_hemisphere_swe_0.25grid.nc,3005,,,2005,22.09558824
20050127_northern_hemisphere_swe_0.25grid.nc,3167,,,2005,23.28676471
20050128_northern_hemisphere_swe_0.25grid.nc,2728,,,2005,20.05882353
20050129_northern_hemisphere_swe_0.25grid.nc,2624,,,2005,19.29411765
20050130_northern_hemisphere_swe_0.25grid.nc,2575,,,2005,18.93382353
20050131_northern_hemisphere_swe_0.25grid.nc,2320,,,2005,17.05882353
20050201_northern_hemisphere_swe_0.25grid.nc,2290,,,2005,16.83823529
20050202_northern_hemisphere_swe_0.25grid.nc,2999,,,2005,22.05147059
20050203_northern_hemisphere_swe_0.25grid.nc,2399,,,2005,17.63970588
20050204_northern_hemisphere_swe_0.25grid.nc,1930,,,2005,14.19117647
20050205_northern_hemisphere_swe_0.25grid.nc,1796,,,2005,13.20588235
20050206_northern_hemisphere_swe_0.25grid.nc,1578,,,2005,11.60294118
20050207_northern_hemisphere_swe_0.25grid.nc,1314,,,2005,9.661764706
20050208_northern_hemisphere_swe_0.25grid.nc,843,,,2005,6.198529412
20050209_northern_hemisphere_swe_0.25grid.nc,1846,,,2005,13.57352941
20050210_northern_hemisphere_swe_0.25grid.nc,1990,,,2005,14.63235294
20050211_northern_hemisphere_swe_0.25grid.nc,1892,,,2005,13.91176471
20050212_northern_hemisphere_swe_0.25grid.nc,1947,,,2005,14.31617647
20050213_northern_hemisphere_swe_0.25grid.nc,2462,,,2005,18.10294118
20050214_northern_hemisphere_swe_0.25grid.nc,866,,,2005,6.367647059
20050215_northern_hemisphere_swe_0.25grid.nc,554,,,2005,4.073529412
20050216_northern_hemisphere_swe_0.25grid.nc,943,,,2005,6.933823529
20050217_northern_hemisphere_swe_0.25grid.nc,1889,,,2005,13.88970588
20050218_northern_hemisphere_swe_0.25grid.nc,2205,,,2005,16.21323529
20050219_northern_hemisphere_swe_0.25grid.nc,2989,,,2005,21.97794118
20050220_northern_hemisphere_swe_0.25grid.nc,2712,,,2005,19.94117647
20050221_northern_hemisphere_swe_0.25grid.nc,2818,,,2005,20.72058824
20050222_northern_hemisphere_swe_0.25grid.nc,2065,,,2005,15.18382353
20050223_northern_hemisphere_swe_0.25grid.nc,3402,,,2005,25.01470588
20050224_northern_hemisphere_swe_0.25grid.nc,2892,,,2005,21.26470588
20050225_northern_hemisphere_swe_0.25grid.nc,3263,,,2005,23.99264706
20050226_northern_hemisphere_swe_0.25grid.nc,3528,,,2005,25.94117647
20050227_northern_hemisphere_swe_0.25grid.nc,3460,,,2005,25.44117647
20050228_northern_hemisphere_swe_0.25grid.nc,2319,,,2005,17.05147059
20050301_northern_hemisphere_swe_0.25grid.nc,3729,,,2005,27.41911765
20050302_northern_hemisphere_swe_0.25grid.nc,5103,,,2005,37.52205882
20050303_northern_hemisphere_swe_0.25grid.nc,5114,,,2005,37.60294118
20050304_northern_hemisphere_swe_0.25grid.nc,4698,,,2005,34.54411765
20050305_northern_hemisphere_swe_0.25grid.nc,4363,,,2005,32.08088235
20050306_northern_hemisphere_swe_0.25grid.nc,3178,,,2005,23.36764706
20050307_northern_hemisphere_swe_0.25grid.nc,2594,,,2005,19.07352941
20050308_northern_hemisphere_swe_0.25grid.nc,2606,,,2005,19.16176471
20050309_northern_hemisphere_swe_0.25grid.nc,3503,,,2005,25.75735294
20050310_northern_hemisphere_swe_0.25grid.nc,3462,,,2005,25.45588235
20050311_northern_hemisphere_swe_0.25grid.nc,3524,,,2005,25.91176471
20050312_northern_hemisphere_swe_0.25grid.nc,2812,,,2005,20.67647059
20050313_northern_hemisphere_swe_0.25grid.nc,3746,,,2005,27.54411765
20050314_northern_hemisphere_swe_0.25grid.nc,2796,,,2005,20.55882353
20050315_northern_hemisphere_swe_0.25grid.nc,2236,,,2005,16.44117647
20050316_northern_hemisphere_swe_0.25grid.nc,2654,,,2005,19.51470588
20050317_northern_hemisphere_swe_0.25grid.nc,3102,,,2005,22.80882353
20050318_northern_hemisphere_swe_0.25grid.nc,3184,,,2005,23.41176471
20050319_northern_hemisphere_swe_0.25grid.nc,1819,,,2005,13.375
20050320_northern_hemisphere_swe_0.25grid.nc,1721,,,2005,12.65441176
20050321_northern_hemisphere_swe_0.25grid.nc,1919,,,2005,14.11029412
20050322_northern_hemisphere_swe_0.25grid.nc,1444,,,2005,10.61764706
20050323_northern_hemisphere_swe_0.25grid.nc,2743,,,2005,20.16911765
20050324_northern_hemisphere_swe_0.25grid.nc,2509,,,2005,18.44852941
20050325_northern_hemisphere_swe_0.25grid.nc,2147,,,2005,15.78676471
20050326_northern_hemisphere_swe_0.25grid.nc,1992,,,2005,14.64705882
20050327_northern_hemisphere_swe_0.25grid.nc,997,,,2005,7.330882353
20050328_northern_hemisphere_swe_0.25grid.nc,773,,,2005,5.683823529
20050329_northern_hemisphere_swe_0.25grid.nc,440,,,2005,3.235294118
20050330_northern_hemisphere_swe_0.25grid.nc,309,,,2005,2.272058824
20050331_northern_hemisphere_swe_0.25grid.nc,122,,,2005,0.897058824
20050401_northern_hemisphere_swe_0.25grid.nc,157,,,2005,1.154411765
20050402_northern_hemisphere_swe_0.25grid.nc,128,,,2005,0.941176471
20050403_northern_hemisphere_swe_0.25grid.nc,494,,,2005,3.632352941
20050404_northern_hemisphere_swe_0.25grid.nc,327,,,2005,2.404411765
20050405_northern_hemisphere_swe_0.25grid.nc,242,,,2005,1.779411765
20050406_northern_hemisphere_swe_0.25grid.nc,96,,,2005,0.705882353
20050407_northern_hemisphere_swe_0.25grid.nc,22,,,2005,0.161764706
20050408_northern_hemisphere_swe_0.25grid.nc,26,,,2005,0.191176471
20050409_northern_hemisphere_swe_0.25grid.nc,0,,,2005,0
20050410_northern_hemisphere_swe_0.25grid.nc,0,,,2005,0
20050411_northern_hemisphere_swe_0.25grid.nc,0,,,2005,0
20050412_northern_hemisphere_swe_0.25grid.nc,0,,,2005,0
20050413_northern_hemisphere_swe_0.25grid.nc,0,,,2005,0
20050414_northern_hemisphere_swe_0.25grid.nc,0,,,2005,0
